Time stamp,Reward,Error,Kp,Tn,Tv,setpoint,learning_rate,num_policy,num_reward,Status
264,-105.99966043465452,103.62598508286364,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
265,-103.62598508286364,101.2670312212518,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
266,-101.2670312212518,98.92295114135894,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
267,-98.92295114135894,96.59387855036273,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
268,-96.59387855036273,94.27992983869765,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
269,-94.27992983869765,91.98120526541803,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
270,-91.98120526541803,89.69779006661166,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
271,-89.69779006661166,87.42975549182714,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
272,-87.42975549182714,85.17715977315946,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
273,-85.17715977315946,82.94004903133819,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
274,-82.94004903133819,80.71845812288271,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
275,-80.71845812288271,78.51241143212735,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
276,-78.51241143212735,76.32192361167347,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
277,-76.32192361167347,74.147000274597,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
278,-74.147000274597,71.98763864152474,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
279,-71.98763864152474,69.84382814549242,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
280,-69.84382814549242,67.71555099730959,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
281,-67.71555099730959,65.60278271398082,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
282,-65.60278271398082,63.50549261256823,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
283,-63.50549261256823,61.42364427172682,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
284,-61.42364427172682,59.35719596299988,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
285,-59.35719596299988,57.30610105382762,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
286,-57.30610105382762,55.27030838409591,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
287,-55.27030838409591,53.24976261793439,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
288,-53.24976261793439,51.24440457236301,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
289,-51.24440457236301,49.254171524282974,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
290,-49.254171524282974,47.278997497211535,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
291,-47.278997497211535,45.318813529069935,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
292,-45.318813529069935,43.373547922249394,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
293,-43.373547922249394,41.44312647710099,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
294,-41.44312647710099,39.52747270992145,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
295,-39.52747270992145,37.626508056437764,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
296,-37.626508056437764,35.74015206172876,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
297,-35.74015206172876,33.86832255746145,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
298,-33.86832255746145,32.010935827263225,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
299,-32.010935827263225,30.167906760998086,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
300,-30.167906760998086,28.3391489986655,0.1,0.7155352830886841,1.611924648284912,40.0,0.001,1.0,0.0,ok
301,-28.3391489986655,26.524575064594234,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
302,-26.524575064594234,24.724096492560072,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
303,-24.724096492560072,22.935079426847107,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
304,-22.935079426847107,21.155136014118987,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
305,-21.155136014118987,19.384527443532985,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
306,-19.384527443532985,17.62349133295772,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
307,-17.62349133295772,15.872243301825922,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
308,-15.872243301825922,14.130978442187654,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
309,-14.130978442187654,12.399872694528412,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
310,-12.399872694528412,10.67908413449359,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
311,-10.67908413449359,8.968754176264866,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
312,-8.968754176264866,7.269008697963628,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
313,-7.269008697963628,5.579959094110208,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
314,-5.579959094110208,3.9017032598436856,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
315,-3.9017032598436856,2.234326511303344,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
316,-2.234326511303344,0.5779024462897482,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
317,-0.5779024462897482,-1.067506250942671,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
318,-1.067506250942671,-2.7018470571569893,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
319,-2.7018470571569893,-4.325076906498261,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
320,-4.325076906498261,-5.937161532596065,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
321,-5.937161532596065,-7.5380748534546385,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
322,-7.5380748534546385,-9.127798396369435,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
323,-9.127798396369435,-10.706320760287703,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
324,-10.706320760287703,-12.273637113196514,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
325,-12.273637113196514,-13.829748722277557,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
326,-13.829748722277557,-15.37466251471431,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
327,-15.37466251471431,-16.90839066717262,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
328,-16.90839066717262,-18.430950222103917,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
329,-18.430950222103917,-19.942362729139433,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
330,-19.942362729139433,-21.442653909955418,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
331,-21.442653909955418,-22.931853345093593,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
332,-22.931853345093593,-24.409994181319192,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
333,-24.409994181319192,-25.877112858189975,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
334,-25.877112858189975,-27.333248852595332,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
335,-27.333248852595332,-28.77844444010431,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
336,-28.77844444010431,-30.21274447203686,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
337,-30.21274447203686,-31.636196167241934,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
338,-31.636196167241934,-33.04884891763166,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
339,-33.04884891763166,-34.45075410658288,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
340,-34.45075410658288,-35.84196493937357,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
341,-35.84196493937357,-37.22253628487614,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
342,-37.22253628487614,-38.59252452777922,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
343,-38.59252452777922,-39.95198743065721,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
344,-39.95198743065721,-41.30098400524966,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
345,-41.30098400524966,-42.63957439235506,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
346,-42.63957439235506,-43.967819749780574,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
347,-43.967819749780574,-45.28578214782695,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
348,-45.28578214782695,-46.59352447181922,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
349,-46.59352447181922,-47.891110331227736,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
350,-47.891110331227736,-49.178603974951756,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
351,-49.178603974951756,-50.456070212366015,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
352,-50.456070212366015,-51.723574339756595,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
353,-51.723574339756595,-52.98118207179607,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
354,-52.98118207179607,-54.228959477731294,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
355,-54.228959477731294,-55.46697292197712,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
356,-55.46697292197712,-56.69528900883009,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
357,-56.69528900883009,-57.913974531034285,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
358,-57.913974531034285,-59.12309642194859,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
359,-59.12309642194859,-60.322721711081044,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
360,-60.322721711081044,-61.512917482770845,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
361,-61.512917482770845,-62.6937508378133,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
362,-62.6937508378133,-63.86528885783538,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
363,-63.86528885783538,-65.0275985722428,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
364,-65.0275985722428,-66.18074692757007,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
365,-66.18074692757007,-67.32480075907728,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
366,-67.32480075907728,-68.45982676444603,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
367,-68.45982676444603,-69.58589147943722,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
368,-69.58589147943722,-70.70306125538228,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
369,-70.70306125538228,-71.8114022383876,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
370,-71.8114022383876,-72.91098035013938,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
371,-72.91098035013938,-74.00186127020389,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
372,-74.00186127020389,-75.08411041972452,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
373,-75.08411041972452,-76.15779294642395,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
374,-76.15779294642395,-77.22297371082477,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
375,-77.22297371082477,-78.27971727360845,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
376,-78.27971727360845,-79.32808788403702,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
377,-79.32808788403702,-80.36814946936707,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
378,-80.36814946936707,-81.39996562519025,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
379,-81.39996562519025,-82.42359960663869,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
380,-82.42359960663869,-83.43911432039712,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
381,-83.43911432039712,-84.44657231746852,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
382,-84.44657231746852,-85.44603578664237,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
383,-85.44603578664237,-86.43756654861846,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
384,-86.43756654861846,-87.42122605074219,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
385,-87.42122605074219,-88.39707536230998,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
386,-88.39707536230998,-89.36517517040633,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
387,-89.36517517040633,-90.32558577623624,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
388,-90.32558577623624,-91.27836709191962,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
389,-91.27836709191962,-92.22357863771583,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
390,-92.22357863771583,-93.16127953964883,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
391,-93.16127953964883,-94.09152852750526,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
392,-94.09152852750526,-95.0143839331804,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
393,-95.0143839331804,-95.92990368934673,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
394,-95.92990368934673,-96.83814532842337,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
395,-96.83814532842337,-97.7391659818251,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
396,-97.7391659818251,-98.63302237947096,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
397,-98.63302237947096,-99.51977084953481,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
398,-99.51977084953481,-100.3994673184192,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
399,-100.3994673184192,-101.27216731093807,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
400,-101.27216731093807,-102.13792595069208,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
401,-102.13792595069208,-102.99679796062307,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
402,-102.99679796062307,-103.84883766373403,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
403,-103.84883766373403,-104.69409898396282,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
404,-104.69409898396282,-105.532635447198,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
405,-105.532635447198,-106.36450018242553,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
406,-106.36450018242553,-107.18974592299699,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
407,-107.18974592299699,-108.00842500800971,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
408,-108.00842500800971,-108.82058938379018,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
409,-108.82058938379018,-109.62629060547184,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
410,-109.62629060547184,-110.42557983866084,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
411,-110.42557983866084,-111.21850786118156,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
412,-111.21850786118156,-112.00512506489582,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
413,-112.00512506489582,-112.78548145758936,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
414,-112.78548145758936,-113.5596266649199,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
415,-113.5596266649199,-114.32760993242127,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
416,-114.32760993242127,-115.0894801275582,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
417,-115.0894801275582,-115.84528574182772,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
418,-115.84528574182772,-116.5950748929028,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
419,-116.5950748929028,-117.33889532681292,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
420,-117.33889532681292,-118.07679442015908,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
421,-118.07679442015908,-118.80881918235949,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
422,-118.80881918235949,-119.53501625792146,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
423,-119.53501625792146,-120.25543192873786,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
424,-120.25543192873786,-120.97011211640438,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
425,-120.97011211640438,-121.67910238455497,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
426,-121.67910238455497,-122.38244794121343,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
427,-122.38244794121343,-123.0801936411581,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
428,-123.0801936411581,-123.77238398829815,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
429,-123.77238398829815,-124.45906313805855,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
430,-124.45906313805855,-125.14027489977335,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
431,-125.14027489977335,-125.81606273908355,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
432,-125.81606273908355,-126.48646978033966,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
433,-126.48646978033966,-127.15153880900615,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
434,-127.15153880900615,-127.81131227406752,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
435,-127.81131227406752,-128.46583229043355,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
436,-128.46583229043355,-129.11514064134343,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
437,-129.11514064134343,-129.75927878076726,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
438,-129.75927878076726,-130.39828783580361,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
439,-130.39828783580361,-131.03220860907274,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
440,-131.03220860907274,-131.66108158110396,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
441,-131.66108158110396,-132.28494691271712,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
442,-132.28494691271712,-132.90384444739672,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
443,-132.90384444739672,-133.51781371365797,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
444,-133.51781371365797,-134.1268939274051,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
445,-134.1268939274051,-134.73112399427944,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
446,-134.73112399427944,-135.33054251199917,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
447,-135.33054251199917,-135.92518777268776,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
448,-135.92518777268776,-136.51509776519288,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
449,-136.51509776519288,-137.10031017739325,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
450,-137.10031017739325,-137.68086239849492,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
451,-137.68086239849492,-138.25679152131528,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
452,-138.25679152131528,-138.828134344555,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
453,-138.828134344555,-139.39492737505782,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
454,-139.39492737505782,-139.95720683005754,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
455,-139.95720683005754,-140.51500863941183,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
456,-140.51500863941183,-141.06836844782347,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
457,-141.06836844782347,-141.61732161704782,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
458,-141.61732161704782,-142.16190322808674,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
459,-142.16190322808674,-142.7021480833695,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
460,-142.7021480833695,-143.23809070891895,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
461,-143.23809070891895,-143.76976535650437,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
462,-143.76976535650437,-144.2972060057805,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
463,-144.2972060057805,-144.8204463664118,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
464,-144.8204463664118,-145.339519880183,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
465,-145.339519880183,-145.85445972309537,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
466,-145.85445972309537,-146.36529880744845,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
467,-146.36529880744845,-146.87206978390765,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
468,-146.87206978390765,-147.37480504355747,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
469,-147.37480504355747,-147.87353671994023,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
470,-147.87353671994023,-148.36829669108036,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
471,-148.36829669108036,-148.8591165814947,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
472,-148.8591165814947,-149.3460277641877,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
473,-149.3460277641877,-149.82906136263293,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
474,-149.82906136263293,-150.30824825273945,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
475,-150.30824825273945,-150.78361906480472,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
476,-150.78361906480472,-151.25520418545253,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
477,-151.25520418545253,-151.72303375955696,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
478,-151.72303375955696,-152.18713769215194,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
479,-152.18713769215194,-152.64754565032646,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
480,-152.64754565032646,-153.10428706510615,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
481,-153.10428706510615,-153.55739113332035,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
482,-153.55739113332035,-154.00688681945513,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
483,-154.00688681945513,-154.45280285749263,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
484,-154.45280285749263,-154.89516775273597,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
485,-154.89516775273597,-155.33400978362076,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
486,-155.33400978362076,-155.7693570035126,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
487,-155.7693570035126,-156.20123724249106,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
488,-156.20123724249106,-156.62967810911962,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
489,-156.62967810911962,-157.05470699220248,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
490,-157.05470699220248,-157.47635106252747,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
491,-157.47635106252747,-157.89463727459585,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
492,-157.89463727459585,-158.30959236833837,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
493,-158.30959236833837,-158.72124287081886,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
494,-158.72124287081886,-159.1296150979234,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
495,-159.1296150979234,-159.5347351560375,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
496,-159.5347351560375,-159.93662894370965,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
497,-159.93662894370965,-160.335322153302,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
498,-160.335322153302,-160.7308402726286,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
499,-160.7308402726286,-161.12320858658003,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
500,-161.12320858658003,-161.51245217873625,0.1,1.254069209098816,0.0,40.0,0.001,1.0,0.0,ok
501,-161.51245217873625,-161.89859593296615,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
502,-161.89859593296615,-162.28166453501495,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
503,-162.28166453501495,-162.66168247407904,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
504,-162.66168247407904,-163.03867404436858,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
505,-163.03867404436858,-163.41266334665755,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
506,-163.41266334665755,-163.78367428982207,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
507,-163.78367428982207,-164.1517305923659,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
508,-164.1517305923659,-164.51685578393514,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
509,-164.51685578393514,-164.87907320681944,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
510,-164.87907320681944,-165.2384060174429,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
511,-165.2384060174429,-165.59487718784223,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
512,-165.59487718784223,-165.94850950713328,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
513,-165.94850950713328,-166.29932558296687,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
514,-166.29932558296687,-166.64734784297207,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
515,-166.64734784297207,-166.99259853618875,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
516,-166.99259853618875,-167.3350997344883,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
517,-167.3350997344883,-167.67487333398375,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
518,-167.67487333398375,-168.01194105642813,2.8711137771606445,1.014809250831604,0.07916915416717529,40.0,0.001,1.0,0.0,ok
